simulation_id,mode,seed,demand_scale,time_s,scenario_stage,approach,vehicle_count,halting_count,mean_speed_mps,occupancy_pct,queue_length_m,signal_phase_index,is_green,phase_remaining_s,time_since_last_green_s,downstream_vehicle_count,downstream_mean_speed_mps,downstream_occupancy_pct,outflow_vehicles_5s,network_running_vehicles,controller_active,queue_growth_60s_m,speed_change_60s_mps,occupancy_change_60s_pct,halting_change_60s,future_max_queue_90s_m,future_max_halting_90s,severe_congestion_next_90s
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,20.0,normal,A,1,0,15.5573,1.7188,0.0,0,1,19.0,0.0,0,0.0,0.0,0,6,0,0.0,15.5573,1.7188,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,25.0,normal,A,0,0,0.0,0.0,0.0,0,1,14.0,0.0,1,16.0533,0.0124,1,7,0,0.0,0.0,0.0,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,30.0,normal,A,0,0,0.0,0.0,0.0,0,1,9.0,0.0,1,16.2854,0.0124,1,9,0,0.0,0.0,0.0,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,35.0,normal,A,2,0,12.2948,4.1515,0.0,0,1,4.0,0.0,0,0.0,0.0,0,9,0,0.0,12.2948,4.1515,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,40.0,normal,A,0,0,0.0,0.0,0.0,1,0,5.0,5.0,2,13.79,0.0361,1,11,0,0.0,0.0,0.0,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,45.0,normal,A,0,0,0.0,0.0,0.0,1,0,0.0,10.0,2,14.7101,0.0361,1,12,0,0.0,0.0,0.0,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,50.0,normal,A,2,0,8.4496,9.205,0.0,2,0,34.0,15.0,3,9.7704,0.0199,0,13,0,0.0,8.4496,9.205,0,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,55.0,normal,A,1,1,0.0,12.6325,7.649,2,0,29.0,20.0,4,15.5069,0.032,4,14,0,7.649,0.0,12.6325,1,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,60.0,normal,A,2,2,1.03,16.4608,7.649,2,0,24.0,25.0,1,16.5819,0.0058,1,16,0,7.649,1.03,16.4608,2,9.232,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,65.0,normal,A,3,3,0.0166,23.0371,7.649,2,0,19.0,30.0,0,0.0,0.0,0,16,0,7.649,0.0166,23.0371,3,9.232,6,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,70.0,normal,A,4,3,3.8367,23.8365,7.649,2,0,14.0,35.0,1,13.8521,0.0303,1,18,0,7.649,3.8367,23.8365,3,21.53,8,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,75.0,normal,A,4,4,0.1621,23.6699,9.232,2,0,9.0,40.0,1,13.7525,0.0303,1,18,0,9.232,0.1621,23.6699,4,21.53,8,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,80.0,normal,A,5,4,0.895,24.318,8.8536,2,0,4.0,45.0,1,16.0268,0.0058,1,17,0,8.8536,-14.6623,22.5992,4,22.0748,12,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,85.0,normal,A,5,4,2.552,25.2368,8.8521,3,0,5.0,50.0,0,0.0,0.0,0,19,0,8.8521,2.552,25.2368,4,24.4471,12,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,90.0,normal,A,5,4,0.337,28.0589,7.649,3,0,0.0,55.0,0,0.0,0.0,0,17,0,7.649,0.337,28.0589,4,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,95.0,normal,A,2,0,5.2823,11.1822,0.0,0,1,34.0,0.0,2,10.281,0.0182,0,16,0,0.0,-7.0125,7.0307,0,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,100.0,normal,A,1,0,16.5838,0.7994,0.0,0,1,29.0,0.0,7,13.2005,0.0806,6,17,0,0.0,16.5838,0.7994,0,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,105.0,normal,A,0,0,0.0,0.0,0.0,0,1,24.0,0.0,5,14.8923,0.0557,4,19,0,0.0,0.0,0.0,0,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,110.0,normal,A,0,0,0.0,0.0,0.0,0,1,19.0,0.0,1,14.9637,0.0058,0,20,0,0.0,-8.4496,-9.205,0,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,115.0,normal,A,1,0,15.5097,0.7994,0.0,0,1,14.0,0.0,1,16.4936,0.0124,1,20,0,-7.649,15.5097,-11.8331,-1,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,120.0,surge,A,0,0,0.0,0.0,0.0,0,1,9.0,0.0,1,16.4933,0.0058,1,21,0,-7.649,-1.03,-16.4608,-2,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,125.0,surge,A,0,0,0.0,0.0,0.0,0,1,4.0,0.0,1,16.1363,0.0043,0,28,0,-7.649,-0.0166,-23.0371,-3,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,130.0,surge,A,0,0,0.0,0.0,0.0,1,0,5.0,5.0,1,15.966,0.0058,1,33,0,-7.649,-3.8367,-23.8365,-3,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,135.0,surge,A,1,1,0.0,3.3031,2.0,1,0,0.0,10.0,0,0.0,0.0,0,37,0,-7.232,-0.1621,-20.3668,-3,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,140.0,surge,A,3,1,7.0153,6.7592,2.0,2,0,34.0,15.0,3,9.8511,0.0173,0,42,0,-6.8536,6.1203,-17.5588,-3,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,145.0,surge,A,5,3,2.0215,15.9562,4.3,2,0,29.0,20.0,9,15.447,0.0699,9,48,0,-4.5521,-0.5305,-9.2806,-1,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,150.0,surge,A,7,4,2.6913,26.4044,4.3,2,0,24.0,25.0,3,15.5185,0.0329,1,53,0,-3.349,2.3543,-1.6545,0,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,155.0,surge,A,8,6,1.592,39.7312,7.649,2,0,19.0,30.0,2,14.8632,0.0139,2,58,0,7.649,-3.6903,28.549,6,30.3017,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,160.0,surge,A,10,8,0.6839,42.44,21.53,2,0,14.0,35.0,4,15.715,0.0519,4,63,0,21.53,-15.8999,41.6406,8,37.5371,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,165.0,surge,A,12,8,1.863,46.3108,18.149,2,0,9.0,40.0,3,16.1058,0.024,3,60,0,18.149,1.863,46.3108,8,43.389,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,170.0,surge,A,14,12,0.6299,50.1313,22.0748,2,0,4.0,45.0,3,16.3474,0.0167,2,58,0,22.0748,0.6299,50.1313,12,43.389,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,175.0,surge,A,18,12,1.0765,55.7915,24.4471,3,0,5.0,50.0,3,15.8918,0.024,3,62,0,24.4471,-14.4332,54.9921,12,43.389,17,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,180.0,surge,A,20,17,0.3721,58.3094,30.3017,3,0,0.0,55.0,2,15.6647,0.0115,1,60,0,30.3017,0.3721,58.3094,17,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,185.0,surge,A,14,5,2.4709,26.9721,13.7514,0,1,34.0,0.0,5,10.1824,0.0468,0,63,0,13.7514,2.4709,26.9721,5,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,190.0,surge,A,7,0,6.2285,15.1342,0.0,0,1,29.0,0.0,13,15.3812,0.1218,12,65,0,0.0,6.2285,15.1342,0,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,195.0,surge,A,2,0,11.034,4.9964,0.0,0,1,24.0,0.0,13,13.651,0.1351,6,66,0,-2.0,11.034,1.6933,-1,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,200.0,surge,A,3,0,12.3217,12.098,0.0,0,1,19.0,0.0,10,14.0928,0.1201,7,68,0,-2.0,5.3064,5.3388,-1,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,205.0,surge,A,3,0,13.5473,5.2217,0.0,0,1,14.0,0.0,4,14.8532,0.0788,4,72,0,-4.3,11.5258,-10.7345,-3,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,210.0,surge,A,2,0,15.8365,1.5988,0.0,0,1,9.0,0.0,5,15.0287,0.0586,5,77,0,-4.3,13.1452,-24.8056,-4,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,215.0,surge,A,3,0,14.2706,2.6945,0.0,0,1,4.0,0.0,5,15.1319,0.0378,2,80,0,-7.649,12.6786,-37.0367,-6,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,220.0,surge,A,1,0,10.8454,2.798,0.0,1,0,5.0,5.0,5,12.6789,0.0335,3,84,0,-21.53,10.1615,-39.642,-8,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,225.0,surge,A,4,1,7.7109,15.0367,0.0,1,0,0.0,10.0,3,12.8843,0.0219,1,87,0,-18.149,5.8479,-31.2741,-7,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,230.0,surge,A,4,2,3.1046,26.1623,7.0,2,0,34.0,15.0,2,10.1327,0.0115,0,93,0,-15.0748,2.4747,-23.969,-10,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,235.0,surge,A,8,5,1.9001,31.4604,7.649,2,0,29.0,20.0,8,12.5173,0.0686,6,98,0,-16.7981,0.8236,-24.3311,-7,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,240.0,surge,A,8,7,0.6091,29.6714,15.3827,2,0,24.0,25.0,11,12.4869,0.1106,7,103,0,-14.919,0.237,-28.638,-10,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,245.0,surge,A,9,6,0.9494,35.9096,12.3521,2,0,19.0,30.0,15,13.7955,0.1665,9,108,0,-1.3993,-1.5215,8.9375,1,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,250.0,surge,A,10,9,0.3249,37.3329,37.5371,2,0,14.0,35.0,11,13.043,0.1472,8,113,0,37.5371,-5.9036,22.1987,9,43.389,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,255.0,surge,A,10,9,0.5139,39.467,43.389,2,0,9.0,40.0,11,13.1152,0.1314,5,105,0,43.389,-10.5201,34.4706,9,42.0421,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,260.0,surge,A,10,9,0.2861,40.8335,34.0542,2,0,4.0,45.0,7,14.7652,0.0693,3,98,0,34.0542,-12.0356,28.7355,9,42.0421,14,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,265.0,surge,A,13,11,0.7428,45.5892,34.0542,3,0,5.0,50.0,4,15.9313,0.0364,3,99,0,34.0542,-12.8045,40.3675,11,42.0421,19,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,270.0,surge,A,14,14,0.0623,46.4583,40.071,3,0,0.0,55.0,1,15.7166,0.0058,0,90,0,40.071,-15.7742,44.8595,14,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,275.0,surge,A,12,5,1.8738,33.6149,22.9469,0,1,34.0,0.0,2,10.2902,0.0182,0,86,0,22.9469,-12.3968,30.9204,5,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,280.0,surge,A,11,0,4.1342,18.3731,0.0,0,1,29.0,0.0,7,11.8125,0.0752,5,84,0,0.0,-6.7112,15.5751,0,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,285.0,surge,A,9,0,7.1228,12.0984,0.0,0,1,24.0,0.0,10,13.0083,0.1521,5,82,0,0.0,-0.5881,-2.9383,-1,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,290.0,surge,A,3,0,13.7267,9.6198,0.0,0,1,19.0,0.0,10,12.4384,0.1704,7,80,0,-7.0,10.6221,-16.5425,-2,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,295.0,surge,A,3,0,13.7618,8.2563,0.0,0,1,14.0,0.0,13,14.1866,0.125,7,81,0,-7.649,11.8617,-23.2041,-5,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,300.0,surge,A,3,0,15.46,6.1862,0.0,0,1,9.0,0.0,7,11.1471,0.065,2,85,0,-15.3827,14.8509,-23.4852,-7,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,305.0,surge,A,2,0,15.8711,1.215,0.0,0,1,4.0,0.0,7,11.6003,0.0757,5,90,0,-12.3521,14.9217,-34.6946,-6,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,310.0,surge,A,2,0,15.7777,8.8203,0.0,1,0,5.0,5.0,10,8.3543,0.085,4,95,0,-37.5371,15.4528,-28.5126,-9,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,315.0,surge,A,3,1,5.6991,8.7004,0.0,1,0,0.0,10.0,9,5.5805,0.0875,2,100,0,-43.389,5.1852,-30.7666,-8,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,320.0,surge,A,7,3,3.0967,22.2418,7.3289,2,0,34.0,15.0,7,4.5345,0.0603,0,104,0,-26.7253,2.8106,-18.5917,-6,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,325.0,surge,A,8,5,2.2639,25.0566,7.3011,2,0,29.0,20.0,14,11.3955,0.125,7,108,0,-26.7531,1.5211,-20.5326,-6,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,330.0,surge,A,11,9,0.9121,28.1797,14.8973,2,0,24.0,25.0,19,13.1282,0.1744,13,114,0,-25.1737,0.8498,-18.2786,-5,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,335.0,surge,A,14,10,1.1625,32.1841,23.6673,2,0,19.0,30.0,20,12.7614,0.1556,11,119,0,0.7204,-0.7113,-1.4308,5,42.0421,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,340.0,surge,A,14,12,0.719,32.9729,42.0421,2,0,14.0,35.0,10,12.8022,0.0694,3,123,0,42.0421,-3.4152,14.5998,12,39.6738,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,345.0,surge,A,16,14,0.5447,41.2274,32.6573,2,0,9.0,40.0,4,15.2397,0.0609,4,122,0,32.6573,-6.5781,29.129,14,39.6738,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,350.0,surge,A,17,12,0.9196,44.7932,23.3083,2,0,4.0,45.0,3,15.6037,0.049,2,122,0,23.3083,-12.8071,35.1734,12,39.6738,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,355.0,surge,A,21,19,0.3933,52.4354,26.6785,3,0,5.0,50.0,5,15.8763,0.0601,4,119,0,26.6785,-13.3685,44.1791,19,39.6738,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,360.0,surge,A,23,22,0.0856,55.0109,39.6738,3,0,0.0,55.0,1,16.2479,0.0137,1,113,0,39.6738,-15.3744,48.8247,22,33.6865,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,365.0,surge,A,15,10,1.2516,36.5619,33.6865,0,1,34.0,0.0,6,10.2239,0.0325,0,101,0,33.6865,-14.6195,35.3469,10,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,370.0,surge,A,12,2,3.1112,23.7816,2.8,0,1,29.0,0.0,12,14.3621,0.0938,10,92,0,2.8,-12.6665,14.9613,2,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,375.0,surge,A,12,0,5.9693,28.4457,0.0,0,1,24.0,0.0,8,14.3992,0.0886,6,84,0,0.0,0.2702,19.7453,-1,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,380.0,surge,A,6,0,7.1302,9.8243,0.0,0,1,19.0,0.0,10,11.8462,0.1188,5,80,0,-7.3289,4.0335,-12.4175,-3,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,385.0,surge,A,6,0,10.4248,5.7567,0.0,0,1,14.0,0.0,14,12.8262,0.1587,9,84,0,-7.3011,8.1609,-19.2999,-5,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,390.0,surge,A,2,0,12.5993,15.6212,0.0,0,1,9.0,0.0,13,13.4623,0.1077,10,89,0,-14.8973,11.6872,-12.5585,-9,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,395.0,surge,A,3,0,13.5333,6.0188,0.0,0,1,4.0,0.0,9,11.9427,0.1035,4,93,0,-23.6673,12.3708,-26.1653,-10,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,400.0,surge,A,2,0,15.2874,1.5988,0.0,1,0,5.0,5.0,5,11.1425,0.0912,3,98,0,-42.0421,14.5684,-31.3741,-12,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,405.0,surge,A,7,4,2.8284,17.5783,2.0,1,0,0.0,10.0,6,9.3196,0.097,2,103,0,-30.6573,2.2837,-23.6491,-10,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,410.0,surge,A,10,6,3.2018,25.0141,5.0039,2,0,34.0,15.0,7,6.8061,0.0961,0,106,0,-18.3044,2.2822,-19.7791,-6,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,415.0,surge,A,11,9,1.1394,33.4624,7.649,2,0,29.0,20.0,15,13.8908,0.1815,13,112,0,-19.0295,0.7461,-18.973,-10,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,420.0,recovery,A,14,11,1.0756,42.0292,7.649,2,0,24.0,25.0,17,11.8569,0.1426,10,116,0,-32.0248,0.99,-12.9817,-11,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,425.0,recovery,A,15,14,0.3777,47.1631,22.0979,2,0,19.0,30.0,15,11.2924,0.165,6,120,0,-11.5886,-0.8739,10.6012,4,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,430.0,recovery,A,18,12,1.3678,53.5864,6.648,2,0,14.0,35.0,10,11.7644,0.1201,4,123,0,3.848,-1.7434,29.8048,10,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,435.0,recovery,A,20,17,0.744,59.3141,21.7533,2,0,9.0,40.0,5,14.8961,0.0811,3,117,0,21.7533,-5.2253,30.8684,17,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,440.0,recovery,A,20,18,0.3279,59.6365,12.2531,2,0,4.0,45.0,5,15.3058,0.0601,4,111,0,12.2531,-6.8023,49.8122,18,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,445.0,recovery,A,23,19,0.647,62.8455,30.3858,3,0,5.0,50.0,2,16.4502,0.0115,1,106,0,30.3858,-9.7778,57.0888,19,31.8589,22,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,450.0,recovery,A,24,22,0.2125,64.9795,31.8589,3,0,0.0,55.0,0,0.0,0.0,0,101,0,31.8589,-12.3868,49.3583,22,24.8574,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,455.0,recovery,A,14,9,1.82,28.8367,24.8574,0,1,34.0,0.0,6,10.1965,0.0397,0,92,0,24.8574,-11.7133,22.8179,9,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,460.0,recovery,A,9,0,4.8532,23.3524,0.0,0,1,29.0,0.0,16,15.0003,0.114,14,83,0,0.0,-10.4342,21.7536,0,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,465.0,recovery,A,6,0,7.6338,13.7517,0.0,0,1,24.0,0.0,11,14.3214,0.1103,8,72,0,-2.0,4.8054,-3.8266,-4,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,470.0,recovery,A,3,0,13.0232,8.7004,0.0,0,1,19.0,0.0,10,13.5613,0.1423,5,63,0,-5.0039,9.8214,-16.3137,-6,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,475.0,recovery,A,2,0,16.0025,1.5988,0.0,0,1,14.0,0.0,10,14.591,0.1178,7,67,0,-7.649,14.8631,-31.8636,-9,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,480.0,recovery,A,1,0,12.3271,4.197,0.0,0,1,9.0,0.0,6,14.8632,0.0479,4,71,0,-7.649,11.2515,-37.8322,-11,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,485.0,recovery,A,3,0,13.5106,2.5344,0.0,0,1,4.0,0.0,4,14.2888,0.0476,1,73,0,-22.0979,13.1329,-44.6287,-14,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,490.0,recovery,A,4,0,16.1187,5.6811,0.0,1,0,5.0,5.0,4,13.9258,0.0722,2,77,0,-6.648,14.7509,-47.9053,-12,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,495.0,recovery,A,6,3,7.2595,13.102,2.0003,1,0,0.0,10.0,4,15.4116,0.0543,3,81,0,-19.753,6.5155,-46.2121,-14,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,500.0,recovery,A,8,4,3.39,22.0808,7.649,2,0,34.0,15.0,2,9.8909,0.0182,0,83,0,-4.6041,3.0621,-37.5557,-14,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,505.0,recovery,A,8,7,1.1248,25.5534,5.9478,2,0,29.0,20.0,5,13.0353,0.0689,3,87,0,-24.438,0.4778,-37.2921,-12,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,510.0,recovery,A,14,9,2.3011,34.4334,7.649,2,0,24.0,25.0,6,13.2236,0.0803,6,90,0,-24.2099,2.0886,-30.5461,-13,21.5937,23,1
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,5.0,normal,B,0,0,0.0,0.0,0.0,0,0,34.0,5.0,0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,3.149,3,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,10.0,normal,B,0,0,0.0,0.0,0.0,0,0,29.0,10.0,0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,3.149,3,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,15.0,normal,B,1,0,16.2572,0.4116,0.0,0,0,24.0,15.0,0,0.0,0.0,0,4,0,0.0,16.2572,0.4116,0,3.149,3,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,20.0,normal,B,1,1,0.0515,9.6386,2.0,0,0,19.0,20.0,0,0.0,0.0,0,6,0,2.0,0.0515,9.6386,1,3.149,3,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,25.0,normal,B,2,1,7.9529,10.0501,2.0,0,0,14.0,25.0,1,16.0533,0.0124,1,7,0,2.0,7.9529,10.0501,1,3.149,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,30.0,normal,B,3,2,5.5239,20.162,2.0004,0,0,9.0,30.0,1,16.2854,0.0124,1,9,0,2.0004,5.5239,20.162,2,3.149,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,35.0,normal,B,3,2,3.9496,20.162,2.0,0,0,4.0,35.0,0,0.0,0.0,0,9,0,2.0,3.9496,20.162,2,3.149,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,40.0,normal,B,3,3,0.0001,34.4528,3.149,1,0,5.0,40.0,2,13.79,0.0361,1,11,0,3.149,0.0001,34.4528,3,3.149,4,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,45.0,normal,B,4,3,3.4013,35.0292,3.149,1,0,0.0,45.0,2,14.7101,0.0361,1,12,0,3.149,3.4013,35.0292,3,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,50.0,normal,B,1,0,16.3515,0.4116,0.0,2,1,34.0,0.0,3,9.7704,0.0199,0,13,0,0.0,16.3515,0.4116,0,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,55.0,normal,B,1,0,15.5165,9.6386,0.0,2,1,29.0,0.0,4,15.5069,0.032,4,14,0,0.0,15.5165,9.6386,0,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,60.0,normal,B,1,0,13.7193,2.1607,0.0,2,1,24.0,0.0,1,16.5819,0.0058,1,16,0,0.0,13.7193,2.1607,0,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,65.0,normal,B,1,0,13.8934,2.1607,0.0,2,1,19.0,0.0,0,0.0,0.0,0,16,0,0.0,13.8934,2.1607,0,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,70.0,normal,B,1,0,15.8556,0.4116,0.0,2,1,14.0,0.0,1,13.8521,0.0303,1,18,0,0.0,15.8556,0.4116,0,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,75.0,normal,B,0,0,0.0,0.0,0.0,2,1,9.0,0.0,1,13.7525,0.0303,1,18,0,0.0,-16.2572,-0.4116,0,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,80.0,normal,B,1,0,13.2122,0.5762,0.0,2,1,4.0,0.0,1,16.0268,0.0058,1,17,0,-2.0,13.1607,-9.0624,-1,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,85.0,normal,B,1,0,13.6759,0.5762,0.0,3,0,5.0,5.0,0,0.0,0.0,0,19,0,-2.0,5.723,-9.4739,-1,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,90.0,normal,B,2,1,8.1487,13.9055,2.8,3,0,0.0,10.0,0,0.0,0.0,0,17,0,0.7996,2.6248,-6.2565,-1,2.8,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,95.0,normal,B,2,2,0.1049,23.1325,2.8,0,0,34.0,15.0,2,10.281,0.0182,0,16,0,0.8,-3.8447,2.9705,0,9.6964,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,100.0,normal,B,3,2,5.3757,23.5441,2.8,0,0,29.0,20.0,7,13.2005,0.0806,6,17,0,-0.349,5.3756,-10.9087,-1,9.6964,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,105.0,normal,B,4,2,4.7997,33.1826,2.8,0,0,24.0,25.0,5,14.8923,0.0557,4,19,0,-0.349,1.3984,-1.8466,-1,9.6964,5,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,110.0,normal,B,4,3,2.8045,33.1826,2.8,0,0,19.0,30.0,1,14.9637,0.0058,0,20,0,2.8,-13.547,32.771,3,9.9408,7,0
sancheti_baseline_seed45_scale1.1,baseline,45,1.1,115.0,normal,B,5,4,3.3046,43.2945,2.0,0,0,14.0,35.0,1,16.4936,0.0124,1,20,0,2.0,-12.2119,33.6559,4,34.9271,10,1
