id,recorded_at,scenario_id,simulation_time_s,junction_id,queue_length_m,vehicle_count,avg_speed_kmh,queue_minus_5,queue_minus_10,queue_minus_15,queue_minus_20,target_queue_60s,queue_slope
235,2026-09-01 08:20:17.850854,sancheti_smoke,395.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2026-09-01 08:20:17.854222,sancheti_smoke,400.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2026-09-01 08:20:17.857780,sancheti_smoke,405.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2026-09-01 08:20:17.861621,sancheti_smoke,410.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2026-09-01 08:20:17.865184,sancheti_smoke,415.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2026-09-01 08:20:17.868577,sancheti_smoke,420.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2026-09-01 08:20:17.871954,sancheti_smoke,425.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2026-09-01 08:20:17.875394,sancheti_smoke,430.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2026-09-01 08:20:17.879057,sancheti_smoke,435.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2026-09-01 08:20:17.882429,sancheti_smoke,440.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2026-09-01 08:20:17.885746,sancheti_smoke,445.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2026-09-01 08:20:17.889032,sancheti_smoke,450.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2026-09-01 08:20:17.892321,sancheti_smoke,455.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2026-09-01 08:20:17.895777,sancheti_smoke,460.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2026-09-01 08:20:17.899179,sancheti_smoke,465.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2026-09-01 08:20:17.902430,sancheti_smoke,470.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2026-09-01 08:20:17.906237,sancheti_smoke,475.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2026-09-01 08:20:17.909853,sancheti_smoke,480.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2026-09-01 08:20:17.913147,sancheti_smoke,485.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2026-09-01 08:20:17.916232,sancheti_smoke,490.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2026-09-01 08:20:17.919300,sancheti_smoke,495.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2026-09-01 08:20:17.922675,sancheti_smoke,500.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2026-09-01 08:20:17.926022,sancheti_smoke,505.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2026-09-01 08:20:17.929529,sancheti_smoke,510.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2026-09-01 08:20:17.932717,sancheti_smoke,515.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2026-09-01 08:20:17.935782,sancheti_smoke,520.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2026-09-01 08:20:17.939110,sancheti_smoke,525.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2026-09-01 08:20:17.942404,sancheti_smoke,530.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2026-09-01 08:20:17.945883,sancheti_smoke,535.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2026-09-01 08:20:17.949157,sancheti_smoke,540.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2026-09-01 08:20:17.952348,sancheti_smoke,545.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2026-09-01 08:20:17.955578,sancheti_smoke,550.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2026-09-01 08:20:17.958812,sancheti_smoke,555.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2026-09-01 08:20:17.962180,sancheti_smoke,560.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2026-09-01 08:20:17.965455,sancheti_smoke,565.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2026-09-01 08:20:17.968541,sancheti_smoke,570.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,2026-09-01 08:20:17.971822,sancheti_smoke,575.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2026-09-01 08:20:17.975174,sancheti_smoke,580.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2026-09-01 08:20:17.978544,sancheti_smoke,585.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2026-09-01 08:20:17.981783,sancheti_smoke,590.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2026-09-01 08:20:17.985169,sancheti_smoke,595.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2026-09-01 08:20:17.988336,sancheti_smoke,600.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2026-09-01 08:20:17.991536,sancheti_smoke,605.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2026-09-01 08:20:17.994876,sancheti_smoke,610.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2026-09-01 08:20:17.998205,sancheti_smoke,615.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2026-09-01 08:20:18.001501,sancheti_smoke,620.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2026-09-01 08:20:18.004532,sancheti_smoke,625.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2026-09-01 08:20:18.007726,sancheti_smoke,630.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2026-09-01 08:20:18.011199,sancheti_smoke,635.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2026-09-01 08:20:18.014333,sancheti_smoke,640.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2026-09-01 08:20:18.017527,sancheti_smoke,645.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2026-09-01 08:20:18.020535,sancheti_smoke,650.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2026-09-01 08:20:18.023807,sancheti_smoke,655.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2026-09-01 08:20:18.027134,sancheti_smoke,660.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2026-09-01 08:20:18.030516,sancheti_smoke,665.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2026-09-01 08:20:18.033662,sancheti_smoke,670.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2026-09-01 08:20:18.036700,sancheti_smoke,675.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2026-09-01 08:20:18.039932,sancheti_smoke,680.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2026-09-01 08:20:18.043219,sancheti_smoke,685.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2026-09-01 08:20:18.046672,sancheti_smoke,690.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2026-09-01 08:20:18.050008,sancheti_smoke,695.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2026-09-01 08:20:18.053175,sancheti_smoke,700.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2026-09-01 08:20:18.056393,sancheti_smoke,705.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2026-09-01 08:20:18.059529,sancheti_smoke,710.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2026-09-01 08:20:18.062791,sancheti_smoke,715.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,2026-09-01 08:20:18.065932,sancheti_smoke,720.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2026-09-01 08:20:18.069019,sancheti_smoke,725.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2026-09-01 08:20:18.072231,sancheti_smoke,730.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2026-09-01 08:20:18.075343,sancheti_smoke,735.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2026-09-01 08:20:18.078633,sancheti_smoke,740.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2026-09-01 08:20:18.081725,sancheti_smoke,745.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,2026-09-01 08:20:18.084553,sancheti_smoke,750.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2026-09-01 08:20:18.087402,sancheti_smoke,755.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2026-09-01 08:20:18.090476,sancheti_smoke,760.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2026-09-01 08:20:18.093896,sancheti_smoke,765.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2026-09-01 08:20:18.097080,sancheti_smoke,770.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2026-09-01 08:20:18.099970,sancheti_smoke,775.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2026-09-01 08:20:18.102828,sancheti_smoke,780.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2026-09-01 08:20:18.105696,sancheti_smoke,785.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2026-09-01 08:20:18.108686,sancheti_smoke,790.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2026-09-01 08:20:18.112686,sancheti_smoke,795.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2026-09-01 08:20:18.115868,sancheti_smoke,800.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2026-09-01 08:20:18.119067,sancheti_smoke,805.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2026-09-01 08:20:18.122389,sancheti_smoke,810.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2026-09-01 08:20:18.125614,sancheti_smoke,815.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2026-09-01 08:20:18.128919,sancheti_smoke,820.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2026-09-01 08:20:18.132144,sancheti_smoke,825.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2026-09-01 08:20:18.135365,sancheti_smoke,830.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2026-09-01 08:20:18.138527,sancheti_smoke,835.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2026-09-01 08:20:18.141792,sancheti_smoke,840.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2026-09-01 08:20:18.145173,sancheti_smoke,845.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2026-09-01 08:20:18.148335,sancheti_smoke,850.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2026-09-01 08:20:18.151429,sancheti_smoke,855.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2026-09-01 08:20:18.154489,sancheti_smoke,860.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2026-09-01 08:20:18.157715,sancheti_smoke,865.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2026-09-01 08:20:18.161058,sancheti_smoke,870.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2026-09-01 08:20:18.164458,sancheti_smoke,875.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2026-09-01 08:20:18.167726,sancheti_smoke,880.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2026-09-01 08:20:18.170725,sancheti_smoke,885.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2026-09-01 08:20:18.173950,sancheti_smoke,890.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2026-09-01 08:20:18.177251,sancheti_smoke,895.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2026-09-01 08:20:18.180467,sancheti_smoke,900.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,2026-09-01 08:20:18.183816,sancheti_smoke,905.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2026-09-01 08:20:18.186986,sancheti_smoke,910.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2026-09-01 08:20:18.190244,sancheti_smoke,915.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2026-09-01 08:20:18.193312,sancheti_smoke,920.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2026-09-01 08:20:18.196304,sancheti_smoke,925.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2026-09-01 08:20:18.199600,sancheti_smoke,930.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2026-09-01 08:20:18.202745,sancheti_smoke,935.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2026-09-01 08:20:18.205920,sancheti_smoke,940.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2026-09-01 08:20:18.209222,sancheti_smoke,945.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2026-09-01 08:20:18.212254,sancheti_smoke,950.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,2026-09-01 08:20:18.215353,sancheti_smoke,955.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,2026-09-01 08:20:18.218431,sancheti_smoke,960.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2026-09-01 08:20:18.221527,sancheti_smoke,965.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2026-09-01 08:20:18.224570,sancheti_smoke,970.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2026-09-01 08:20:18.227615,sancheti_smoke,975.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2026-09-01 08:20:18.230791,sancheti_smoke,980.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2026-09-01 08:20:18.233836,sancheti_smoke,985.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2026-09-01 08:20:18.236968,sancheti_smoke,990.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2026-09-01 08:20:18.240081,sancheti_smoke,995.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2026-09-01 08:20:18.243237,sancheti_smoke,1000.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2026-09-01 08:20:18.246341,sancheti_smoke,1005.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,2026-09-01 08:20:18.249477,sancheti_smoke,1010.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2026-09-01 08:20:18.252556,sancheti_smoke,1015.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2026-09-01 08:20:18.255598,sancheti_smoke,1020.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2026-09-01 08:20:18.258709,sancheti_smoke,1025.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2026-09-01 08:20:18.261709,sancheti_smoke,1030.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,2026-09-01 08:20:18.264841,sancheti_smoke,1035.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,2026-09-01 08:20:18.267968,sancheti_smoke,1040.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2026-09-01 08:20:18.270989,sancheti_smoke,1045.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2026-09-01 08:20:18.273997,sancheti_smoke,1050.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2026-09-01 08:20:18.276978,sancheti_smoke,1055.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2026-09-01 08:20:18.280107,sancheti_smoke,1060.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2026-09-01 08:20:18.283004,sancheti_smoke,1065.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2026-09-01 08:20:18.285976,sancheti_smoke,1070.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2026-09-01 08:20:18.289144,sancheti_smoke,1075.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2026-09-01 08:20:18.292220,sancheti_smoke,1080.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2026-09-01 08:20:18.295397,sancheti_smoke,1085.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2026-09-01 08:20:18.298657,sancheti_smoke,1090.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2026-09-01 08:20:18.301835,sancheti_smoke,1095.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2026-09-01 08:20:18.305093,sancheti_smoke,1100.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2026-09-01 08:20:18.308307,sancheti_smoke,1105.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,2026-09-01 08:20:18.311823,sancheti_smoke,1110.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,2026-09-01 08:20:18.314915,sancheti_smoke,1115.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,2026-09-01 08:20:18.318058,sancheti_smoke,1120.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2026-09-01 08:20:18.321088,sancheti_smoke,1125.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2026-09-01 08:20:18.324136,sancheti_smoke,1130.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2026-09-01 08:20:18.327208,sancheti_smoke,1135.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2026-09-01 08:20:18.330404,sancheti_smoke,1140.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,2026-09-01 08:20:18.333513,sancheti_smoke,1145.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2026-09-01 08:20:18.336600,sancheti_smoke,1150.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,2026-09-01 08:20:18.339770,sancheti_smoke,1155.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2026-09-01 08:20:18.342929,sancheti_smoke,1160.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2026-09-01 08:20:18.346070,sancheti_smoke,1165.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2026-09-01 08:20:18.349163,sancheti_smoke,1170.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2026-09-01 08:20:18.352124,sancheti_smoke,1175.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2026-09-01 08:20:18.355168,sancheti_smoke,1180.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2026-09-01 08:20:18.358097,sancheti_smoke,1185.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2026-09-01 08:20:18.361282,sancheti_smoke,1190.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2026-09-01 08:20:18.364320,sancheti_smoke,1195.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2026-09-01 08:20:18.367364,sancheti_smoke,1200.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2026-09-01 08:20:18.370348,sancheti_smoke,1205.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2026-09-01 08:20:18.373337,sancheti_smoke,1210.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2026-09-01 08:20:18.376433,sancheti_smoke,1215.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2026-09-01 08:20:18.379551,sancheti_smoke,1220.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2026-09-01 08:20:18.382636,sancheti_smoke,1225.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2026-09-01 08:20:18.385674,sancheti_smoke,1230.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2026-09-01 08:20:18.388722,sancheti_smoke,1235.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2026-09-01 08:20:18.391798,sancheti_smoke,1240.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2026-09-01 08:20:18.394940,sancheti_smoke,1245.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2026-09-01 08:20:18.398068,sancheti_smoke,1250.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,2026-09-01 08:20:18.401189,sancheti_smoke,1255.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,2026-09-01 08:20:18.404233,sancheti_smoke,1260.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,2026-09-01 08:20:18.407250,sancheti_smoke,1265.0,cluster_13546492148_1838721956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
